20491	6503
14806	2898
14807	2899
14809	2901
77976	9891
218397	5921
68196	3281
18655	5230
18654	5228
67619	28987
19434	30062
66310	84661
29876	25932
29871	22955
67615	54926
216080	7321
17931	4659
208650	868
17933	23040
17932	4661
17937	4665
17936	4664
17938	4666
14370	8325
14376	23193
107932	1108
14375	2547
216150	997
77559	178
229004	26205
57810	50937
216156	57418
68999	10393
67296	122809
12044	597
19734	6004
18789	10914
353156	51162
18783	5321
67054	10606
18786	9373
67052	10403
76464	57082
19262	5786
72145	23001
171580	64780
67279	51003
67278	79447
66671	902
109594	4004
18012	4760
18011	9148
243819	22870
18016	4771
18015	4763
15510	3329
15512	3306
15516	3326
22771	7545
51885	27229
267019	6210
16765	3925
19280	5802
382053	23491
19268	5792
382056	23373
110651	6197
15425	3223
22722	55734
15427	3225
15426	3224
15353	10362
22779	22807
93739	11345
67771	10092
93737	84552
93736	27125
93734	255027
268903	8204
268902	6092
211329	135112
93730	54585
15194	3064
229055	65986
15191	3068
15199	50865
245841	5437
30951	57332
14897	9320
217578	11177
71041	84108
50764	201456
228607	57506
58998	25945
56748	27247
66477	84833
217026	63897
17181	4147
13367	1729
18844	5361
11783	317
72569	129880
26410	1326
26411	11184
26416	1432
380669	389421
26415	5603
216850	23135
26419	5599
233410	9640
15223	2302
12501	916
12500	915
12507	921
12592	1046
12504	920
56421	5214
106039	26088
19079	5564
56424	10273
56427	51174
22365	11311
53860	10801
22363	7441
17202	4160
110095	5836
66420	5434
56194	55660
16551	3832
22788	7784
215449	5908
56198	26508
22787	7783
22784	7781
19211	5728
19216	5731
16559	57576
69587	10336
22781	64375
12640	1081
23942	9219
22419	81029
22416	89780
22145	7277
22146	84790
104099	3680
12648	1105
110078	5834
22142	7846
22143	10376
109006	57019
104303	400
11519	119
11518	118
277360	57580
11517	117
11516	116
23789	57175
16149	972
228775	57761
27096	27095
227867	26122
16150	3551
16151	8517
12229	695
16154	3587
16156	3589
16157	3590
16882	3980
16331	3635
16336	3640
16337	3643
18187	8828
21823	7054
15404	3204
94093	51592
56771	9477
19696	5966
19697	5970
26961	6132
56289	11186
17207	23263
66865	23203
19698	5971
19699	5649
231464	246175
109711	87
77733	81790
16160	3593
19769	6016
12847	1314
11429	50
56353	23429
13508	1826
16162	3595
104418	8525
219103	55835
240087	9656
215280	7456
21956	7139
21954	7137
52504	79172
17113	4074
17444	9402
69125	9337
21951	8658
17449	4190
71834	23099
65964	51776
17119	4084
17685	4436
17684	10370
16428	3702
17681	9242
72615	124401
71521	23244
56527	22983
13206	54514
16423	961
233863	2975
13593	253738
60597	23542
13590	10637
18458	26986
231214	57545
209318	2873
74355	23347
73192	11260
69726	64754
20807	6722
11739	291
233726	10527
75062	10946
19127	5626
320207	23533
68295	25980
14013	2122
14011	2120
68058	9557
20018	51082
17060	29760
52615	23512
269378	191
223701	57591
246177	64005
26362	558
269536	54881
110637	2900
227331	26058
12359	847
50914	116448
53872	4076
12355	9970
70601	11319
71924	51175
54611	5139
217410	28951
108989	7175
70456	25874
12616	1059
21425	7942
217218	56970
11991	3184
216233	8835
78303	3017
81630	9278
77832	84260
16332	3636
24074	6879
24075	6881
18538	5111
226413	3938
68188	8189
20972	9145
20971	6385
11848	387
232430	1389
13170	1628
18824	5355
28088	51493
11842	377
20979	6857
13176	1630
18646	5551
18645	5217
54721	7297
18643	5216
54723	24144
18641	5211
15161	3054
29864	26994
15163	3059
15165	348980
18648	5223
17920	4646
17921	4647
17927	4654
71854	64180
71853	10130
20378	2487
107767	9522
18797	5331
66043	513
18792	5328
18793	5329
20371	50943
20375	6688
14802	2893
20377	6422
116871	57504
13006	9126
13001	1460
18221	10726
18222	8650
13002	80331
18451	5033
67045	55781
67040	10521
67041	5019
229584	23126
20345	6404
433766	84676
76108	5911
217365	55666
245469	57595
66641	80143
72155	55839
30046	23036
66645	55269
72151	5985
54123	3665
54120	54810
54127	6234
22230	7353
54124	1163
15502	3301
18005	4751
18205	4908
18007	4756
18000	4735
15507	3315
14582	8328
20204	51450
20200	6277
268373	5478
66245	23640
100019	23195
67605	84335
226352	57669
109904	4168
18521	5094
67602	25977
67603	1848
104831	25930
66615	23192
15982	3475
74157	23070
111241	3159
109620	1832
216987	55813
15436	3233
15434	3232
15432	3238
15433	3239
15430	3236
12427	8900
12428	890
27061	10134
27062	8618
15438	3235
606496	2931
15184	10014
15185	10013
15182	3066
15183	8841
11477	90
16172	23765
170758	5881
59069	7170
57230	29115
11475	59
76299	23071
229211	28976
69642	90523
110862	3786
66622	55148
22229	7352
66734	84557
22221	7342
22222	197131
228980	6874
26429	5001
26428	5000
26427	90993
15170	5777
26423	2516
217588	51562
50873	5071
26420	5601
105855	3071
15239	9146
54342	64841
19046	5500
19045	5499
105859	27254
107971	10817
19041	5493
19899	6141
72486	79596
22319	9341
103213	10758
73174	9755
73173	54510
338467	23515
16520	3761
16201	3609
107995	991
16526	3776
19258	5775
69597	10939
50915	2888
224997	9229
23950	10049
12632	1073
12448	9134
23957	8431
22421	7476
22420	7475
244373	11160
329252	59352
98758	3185
23797	10000
23795	10551
23792	8745
232987	80776
69260	3622
104318	1453
69263	5983
11502	8754
71840	150483
12051	602
65105	51329
16177	3554
276952	91608
107305	55048
69288	9886
16183	3558
74568	197259
55944	8664
16180	3556
22041	7018
12189	672
22042	7037
16189	3565
94245	84062
218038	273
55948	2810
216154	10025
57764	59277
57765	30009
15211	3073
12748	1196
12512	967
12745	1047
12741	7122
12740	1364
230979	8764
20304	6352
19225	5743
19224	5742
140580	9844
75901	55802
52331	8987
11431	52
19229	2185
93871	54014
56017	29988
17105	4069
110355	156
21787	10342
76484	85442
21969	7150
21968	10043
93834	57161
17096	4067
13346	1674
56380	10620
13345	117581
16451	3716
16450	3714
171543	90427
16452	3717
93836	54778
16985	4046
16456	50848
56321	26574
320051	23086
321006	9730
233878	26470
13589	22919
12290	777
74168	84287
52551	6449
21817	7052
17215	4172
17216	4171
17217	4173
21813	7048
21812	7046
11720	4143
81845	7918
19132	5630
17219	4175
20817	6733
22371	7450
102162	27097
74322	30827
84092	9101
70625	9441
106298	54700
70620	7336
99480	30836
83602	2957
52609	23492
20787	6720
20788	6721
17075	4072
21367	6900
11434	49
16855	3960
12366	835
15270	3014
12362	834
16852	3956
12369	840
12368	839
12165	2658
102920	2491
12166	657
14567	2664
212712	23314
67500	55749
12169	660
12168	659
54609	29978
380785	57596
231470	80144
54601	4303
384061	252995
14917	2984
24045	10067
20568	6590
15902	3398
11981	10079
11987	6541
11984	527
12487	940
237107	54552
269610	26038
21762	5708
66679	8480
268741	9878
381924	3681
30051	25803
20962	50511
20963	6850
20964	6853
20965	6854
13162	6531
13163	1616
11852	388
18810	5339
11854	29984
12488	23607
13164	57055
11857	397
18673	5245
327826	10818
18676	5253
18674	5250
14359	8087
29857	6300
29856	6525
66905	10226
71869	89777
11538	23394
76507	26
231386	91746
17916	4542
17913	4641
17912	4430
17910	51168
233490	58487
15519	3320
107753	3957
211770	10221
14571	2820
20362	23176
27401	6502
14563	8200
27407	10061
13016	1487
13017	1488
223881	27289
18010	4758
13010	1471
226744	163882
59003	10296
67071	27330
67070	26065
233064	284403
101206	10474
13018	10664
20537	6523
30853	8079
71711	80198
216190	55198
243833	7554
22589	546
72162	170506
18014	4762
234594	23019
23807	10425
12986	1441
12983	1439
11722	279
497652	65057
18073	4811
18072	4808
224727	7917
54131	3661
12988	1445
234865	55746
17869	4609
18018	4772
28036	51574
67384	9530
106766	55620
56248	50808
234267	2823
14751	2821
20218	10657
67671	6169
68558	57763
268566	10243
218756	9497
21761	10933
226830	56950
76709	10109
319565	23224
15402	3202
18107	4836
18106	51744
14824	2896
15405	3205
18102	4830
15408	10481
18109	4613
192285	51317
224619	84231
26754	10987
80886	26168
64214	64407
59079	55914
217331	85451
66656	1936
71860	146845
319189	440689
233489	8301
72900	4729
319186	8341
110876	6326
22193	10477
76281	30851
24131	11155
23897	10456
98053	2962
66725	120892
55985	10563
19184	5705
14585	2674
330662	1793
19246	5770
319162	92815
67923	6921
73692	65250
107975	55690
319168	85235
12569	8851
12568	1020
18213	4916
16876	56956
229521	23208
12561	1002
170828	51442
19052	5515
15242	3087
15245	64399
19055	5530
12567	1019
12566	1017
19700	28954
213109	23469
106583	22828
50907	10113
57783	10318
239528	27161
17344	9063
16533	3779
16531	3778
16536	3785
22431	7490
98878	30844
56174	55577
54607	9306
74194	390
74197	2960
77407	11021
27279	51330
22129	7267
73181	4776
22123	5709
74754	1718
16171	3605
110052	7913
22763	51663
228889	55661
76938	84991
26424	2494
76936	4670
69920	5438
76932	23647
72135	26108
65113	80762
65114	55737
103537	54799
17246	4193
216148	25759
74287	56888
55989	51602
208076	63876
21750	7014
56716	64223
56717	2475
17928	4656
16194	3570
17698	4478
22051	7205
12190	675
50884	10787
12192	677
16197	3575
73230	168667
94275	9500
16193	3569
66647	56160
26422	26960
69632	23365
230904	26232
114642	676
16190	3566
230908	23435
114641	6160
15422	3229
12751	1200
56378	10094
67507	143379
56371	51343
19988	6128
22059	7157
56376	10611
20587	6598
16994	4050
13869	2066
12325	818
94187	23090
94186	29966
21974	7155
230872	9696
17859	4601
17463	5713
69635	1612
21973	7153
74370	57521
56392	8036
236511	26523
75710	10137
16440	3710
72584	8450
56399	10270
244585	23322
12328	819
217116	64847
12759	1191
67871	92399
17261	4209
69702	51103
16176	3553
56632	56848
81879	29842
12757	1211
193740	3304
105675	10105
235036	56342
57441	51053
57440	30845
16169	3601
246710	23221
54451	51692
18511	5083
14389	9846
320267	8939
107568	11059
17220	4176
11636	203
81896	55764
20779	6714
19063	5538
22099	7247
21372	6907
17000	4055
21376	84897
81898	23451
21374	6908
12370	841
16847	3953
16842	51176
56379	3758
70297	9648
15429	3231
353258	84946
22344	7716
12177	665
235559	11073
78830	8604
12173	646
14229	2289
70054	220388
13483	1804
13482	1803
53817	7919
53814	51686
56274	6788
237178	5475
18481	5063
14103	356
14102	355
242711	10136
14104	2194
14107	2195
14106	8928
14109	2197
108960	3656
24052	6444
24053	6445
17711	4519
71137	5992
20512	6507
56372	10944
194590	9185
329416	115677
20689	27164
194352	56302
19989	6129
15193	84717
21771	84916
20681	30812
20683	6667
20682	6662
233107	79047
20687	6670
13395	1749
13394	1748
13390	1745
13392	1746
55927	55502
94181	54187
18515	5089
54709	8668
83796	6603
83797	6602
20353	54910
14618	2705
20423	6469
26926	9131
26927	668
17904	4637
58249	9158
76260	123016
20191	6262
20878	6790
233071	115703
107746	2889
218693	10605
12638	1080
20198	6275
54636	11152
14924	9223
70472	29028
54631	4868
68094	6601
68095	54940
269774	22848
102058	149371
30841	84678
15525	3308
15526	3313
231506	132660
67245	57162
67246	55196
67710	5436
71709	85360
12991	1447
17876	50804
71492	55212
69028	129531
17872	23645
228357	4038
54140	552
15248	3090
14728	11006
406220	374454
67397	10961
330953	10021
271457	5868
28006	253725
101488143	3043
14725	4036
319594	55662
28000	27339
68549	151246
16367	3667
226519	3915
66282	55319
78593	56675
12282	10525
20278	6340
66537	51371
73750	25861
54194	26993
85305	3735
230126	6461
224661	116369
18477	5052
16443	6453
15414	3216
15415	3217
15416	3218
54189	9135
107351	23189
15412	3214
50754	55294
59041	10494
108143	6880
59047	11284
228361	55626
14432	2596
12288	775
170770	27113
18503	5075
12289	776
60406	8819
217344	79651
18476	5050
217342	63893
66626	29965
11810	339
67393	51523
72179	25827
55994	4093
23882	10912
227753	2934
23880	2533
18087	4820
170790	23209
170791	9584
103963	6184
11539	134
217011	54475
319177	255626
13809	2028
13808	2027
18508	5080
13805	2022
93679	81603
13800	55740
67938	10627
69847	65266
15258	28996
110596	64283
26413	5594
12572	1022
15251	3091
12576	1027
15257	204851
12575	1026
50913	10215
217127	11143
217124	84687
22337	7421
22334	7417
22333	7416
22330	7414
23802	267
22115	23617
19087	5576
13866	2064
19085	5575
16508	3751
20342	8991
16506	3750
19089	5589
19088	5577
19731	23179
16449	182
74769	5291
230753	9967
26356	3621
12617	1060
78943	2081
12611	1054
71729	6002
15205	3280
18685	10745
18046	4802
52846	55571
13712	2002
56543	3752
13714	2005
101214	29896
68964	80169
21803	7040
65255	51666
65254	56896
65257	51130
65256	51676
19883	6095
72057	55274
105844	29775
19885	6097
22062	7161
22067	7224
22066	7223
245527	60401
386649	55968
19076	5558
22068	7225
67144	55631
12298	785
73247	55257
12506	962
192195	55870
192196	51631
22596	7520
22594	7515
11418	40
56258	3188
19075	5557
12767	7852
14257	2324
12764	55907
27359	94121
23806	25820
116870	9112
22591	7508
27354	4683
16477	3726
21908	3195
16475	84962
68077	29997
12824	1280
140781	4625
93897	11211
22772	7546
21907	7101
16478	3727
12503	919
171531	79083
102866	5358
223696	56993
51869	55183
12974	1431
20671	64321
231086	3032
74147	1962
13560	1877
64099	64098
52440	8887
22367	7443
71954	64426
56722	9516
63953	11221
20115	6201
209586	23386
11702	262
20168	10313
15463	3267
20174	10856
21343	6878
21341	9013
21340	9014
57320	11315
21349	6886
53314	10538
66795	83734
80749	57622
22245	83549
60595	81
16872	89884
16871	8022
16870	9355
12389	857
12388	1500
105243	6550
12385	1495
12387	1499
60599	94241
94043	83941
12143	640
13498	1822
17165	8550
30930	9559
100494	90637
12145	643
64383	22933
235542	5523
13496	1820
56307	10988
13495	1819
19353	5879
71648	10133
18479	5058
14114	2192
14115	2199
78688	8996
328778	25837
18472	5048
226101	26509
17702	4488
17701	4487
53623	2892
53624	1366
53627	64840
17709	4513
70294	55658
232440	55766
13144	1613
20692	6678
68151	79971
71242	202051
71241	63946
13386	8788
13384	4356
13385	1742
13383	1739
13380	22943
19213	256297
71819	9493
54473	54472
110279	613
20980	127833
16846	3952
71805	9688
12371	842
18611	8682
112407	112399
110308	3852
54711	5326
104394	1874
20340	2734
20437	6477
17688	2956
22780	22806
20430	23191
14609	2697
20349	9723
240641	9585
11891	5873
14600	2690
26914	9555
20186	9971
14119	2201
21814	7049
20185	9611
20183	6258
11837	6175
20181	6256
67019	64431
208869	1795
226747	25909
68240	6119
14282	2354
14281	2353
54624	54623
70465	79084
14936	2997
83490	118788
384783	8660
13030	1508
75624	23173
18053	4804
68975	9442
30877	26354
19285	284119
13171	1629
15081	3021
22144	112714
12978	1436
18293	4967
22417	54361
13489	1813
22415	7473
20238	6310
20239	6311
12295	782
28010	60672
17311	4254
235041	25959
243743	91584
100037258	5611
26403	4296
22410	7480
83679	9659
260409	10602
21873	9414
434341	84166
118449	171024
57246	57057
56515	51444
66830	112939
66525	92609
229317	83939
66521	51389
15468	3275
15399	3199
27632	7936
18127	4846
18126	4843
18125	4842
18124	8013
243963	25888
18129	4853
18128	4851
15465	3269
15396	3207
15395	3206
15394	3198
50721	51548
72293	85409
110854	5524
257632	64127
170761	79849
59057	7572
170767	5994
59053	51236
226255	26033
13661	26298
257630	112744
76130	81887
217337	6730
13486	1810
170787	83933
217069	7706
26919	23567
66743	55182
67381	29079
228136	25921
26404	7786
15267	8337
12545	8317
18483	5064
231712	10906
15260	7290
319148	653604
14105	10772
192157	30837
12549	57514
213498	9826
56739	9985
13819	2034
213121	148741
16159	3592
72567	9774
26407	4216
22329	7412
69716	9319
50927	4678
22321	7407
22323	7408
22324	7409
22325	7410
73442	259217
16518	3759
225207	25925
19099	9479
208922	22849
19094	5600
19727	8625
56480	29110
19725	5990
19090	5591
19091	5592
16516	3772
16517	3773
12608	1051
11553	152
23988	5300
11555	154
11554	153
72432	11005
23983	5093
110826	2109
12607	10153
13709	1997
67382	8019
76952	22978
54214	2803
66213	9443
103889	3212
218914	23063
213541	51441
102216272	102157402
213019	64236
22218	7341
103554	23198
24055	6452
65247	51665
94212	55824
16600	9314
94217	53353
108089	9781
75826	59343
59024	9968
235497	123169
20510	6505
103733	7283
101489	60626
11947	506
14064	2151
11844	381
27367	6122
13637	1943
23856	11083
104457	124944
23853	50619
27360	120
14235	2305
104458	5917
68845	55011
13639	1945
69890	51222
140579	63916
52432	55844
140577	22881
97165	3148
140571	5365
140570	23654
16468	3720
320790	55636
21917	7112
18815	5340
20352	10509
19943	6158
56809	10691
50931	9466
17393	4316
56805	10009
17395	4318
56697	11216
13559	1875
74106	55827
74155	54206
18803	5335
13557	1871
74105	23062
13555	1869
19894	22895
11778	10239
19896	4736
100226	23673
19891	6118
56736	9604
11771	160
209590	149233
11773	1173
11772	161
11774	8546
11776	8943
21350	6887
242705	1870
17025	210
21353	10010
21354	6890
320080	9880
21802	7039
21357	6895
270106	6137
230103	4882
104709	146850
18795	23236
75605	10765
75985	27314
208154	151888
12305	780
53380	5716
53381	10549
16869	3975
12399	864
12396	9139
19070	25843
12394	861
12393	860
12391	859
22346	7428
11607	185
18796	5330
11601	285
268697	891
11603	375790
11906	463
20583	6591
320405	93664
12153	649
320632	23020
20533	6521
14998	3108
14126	2206
14121	2203
20538	6530
18417	5010
27984	79180
63955	91768
107435	8520
56215	22985
71602	4643
71371	84159
19242	5764
238317	91748
66997	5718
54519	54518
27050	6188
14811	2903
68142	54617
21752	7015
12308	794
116848	11176
15273	3097
70675	80124
320538	254048
217371	10966
15275	3098
26905	1968
269397	26039
14388	2549
15894	3383
232493	2998
26903	8291
15898	7087
14381	2539
67738	5481
18607	5170
18604	5164
63958	10277
20402	64397
20401	23616
20400	4068
100088	1104
20405	6455
13822	2037
14633	2736
14632	2735
20408	6457
18596	5159
14635	2584
14634	2737
233011	80271
67003	7385
78455	9931
107723	9990
76630	57559
13048	23316
78294	6233
16772	284217
66999	80306
18260	100506658
13043	2017
66998	5711
54383	1912
218035	27072
226548	51107
18044	4800
70598	27145
15378	3172
18048	354
18049	4803
229542	57459
16658	9935
67224	55588
67225	55599
14254	2321
54367	284695
14251	10211
14701	55970
12977	1435
18823	5354
108013	56853
106759	148022
272347	57541
68564	57532
30794	8572
65973	444
73341	9459
50753	26269
29820	55504
68365	51552
269003	79595
67139	79003
30839	54461
14619	2706
67134	10528
238130	9732
76707	23332
268534	54221
11870	417
245688	5931
15387	3190
58240	64342
66513	10454
15375	3169
20422	7979
118454	57165
14615	10052
21388	6910
14113	2091
228550	3706
15473	10247
73699	5519
12416	84733
108689	79991
18132	4855
59029	10213
72935	51428
59021	5862
59020	5174
208884	51114
56349	10276
108124	8775
59026	10075
242570	55225
67731	114907
17448	4191
66354	22938
77945	57096
66603	8487
207615	22884
268448	57649
17986	4693
234366	54815
98238	55379
66172	400569
16777	3912
21386	6926
12550	999
106021	10210
76899	2800
12805	1272
66993	6604
12555	1013
15277	3099
76893	29956
11877	421
13821	2036
140859	284086
76895	23299
67848	57696
18595	5156
27425	10632
60411	64105
27756	57819
230654	10489
72948	11076
75770	9024
110749	8208
73739	25776
16341	3646
50932	50488
50933	7347
224796	53405
28200	10901
19820	51132
